Brewery,City,Name,Abv,Ibu,Srm,Tags
Prescott Brewing Company,Prescott,Liquid Amber,?,?,?,north_american_ale|american_style_amber_red_ale
Prescott Brewing Company,Prescott,Lodgepole Light,?,?,?,other_style|american_style_cream_ale_or_lager
Prescott Brewing Company,Prescott,Manzanita Red,?,?,?,irish_ale|irish_style_red_ale
Prescott Brewing Company,Prescott,Petrified Porter,?,?,?,irish_ale|porter
Prescott Brewing Company,Prescott,Pine Tar Stout,?,?,?,north_american_ale|american_style_stout
Prescott Brewing Company,Prescott,Ponderosa IPA,?,?,?,north_american_ale|american_style_india_pale_ale
Prescott Brewing Company,Prescott,Prescott Pale Ale,?,?,?,north_american_ale|american_style_pale_ale
Prescott Brewing Company,Prescott,Willow Wheat,?,?,?,other_style|light_american_wheat_ale_or_lager
Rio Salado Brewing,Tempe,Thunderhead Schwarz Bier,?,?,?,german_lager|german_style_schwarzbier
Sonoran Brewing Company,Scottsdale,Burning Bird Pale Ale,4.8%,?,?,north_american_ale|american_style_pale_ale
Sonoran Brewing Company,Scottsdale,Victorian IPA,6.2%,?,?,north_american_ale|american_style_india_pale_ale
Thunder Canyon Brewery,Tucson,Thunderhead IPA,5.8%,?,?,north_american_ale|american_style_india_pale_ale
